relative_dir,filename,text
제5편_교육기관.연구기관/제6장_불교학술원,5-6-4. 동국역경원규정(2025.1.16.).hwp,"동국역경원규정 제 1 장 총 칙 제1조(명칭 및 소재) 이 규정은 불교학술원 규정 제4조에 의거하여 불교학술원 산하기관으로써 본 대학교에 설치한 동국역경원(이하 “역경원”)에 관한 사항을 정한다. (2005.4.7. 2006.4.17, 2009.3.1 개정) 제2조(직능) 역경원은 법보(法寶)의 호지(護持)와 민족문화발전을 위하여 고려대장경과 필요한 불전(佛典) 및 국내고승의 저술 등을 영인 또는 번역하여 간행하는 업무를 담당한다. 제 2 장 구 성 제3조(임직원) ① 역경원에 다음과 같은 임직원을 둔다.(94.12.1,99.10.28., 2024.2.5.개정) 1. 원 장 1인 2. 직원 약간인 ② 필요에 따라 명예원장 1인을 추대할 수 있다. ③ 역경원 제반 업무의 자문을 구하기 위하여 필요에 따라 분야별 자문위원을 추대할 수 있다.(94.12.1.개정) ④ 역경원의 수익사업을 위하여 필요한 경우에 원장은 제1항 이외의 역경원 직원을 임시직으로 고용할 수 있다.(94.12.1.개정) 제4조(자격) ① 원장은 부교수 이상의 전임교원 또는 역경분야 저명인사중에서 보할 수 있으며 임기는 2년으로 하되 연임할 수 있다. 다만, 본교의 전임교원이 아닌 자는 계약에 의하여 임용할 수 있다.(94.12.1.개정) ② <삭제 2024.2.5.> ③ 직원은 본교 직원인사규정에 따른다. 다만, 제3조 제4항의 임시직원에 관한 사항은 총장의 승인을 얻어 역경원에서 별도로 정한다.(94.11.21,99.10.28.개정) ④ 명예원장은 원장을 역임한 자 중에서 총장이 추천하여 이사장이 추대한다.(91.9.18.개정) 제 3 장 업 무 제5조(직무) ① 원장은 역경원을 대표하여 원무 전반에 관한 사항을 통할한다. ② 직원은 다음의 업무를 수행한다.(2024.2.5. 개정) 1. 번역, 증의(證義), 윤문, 교정 등 출판에 관한 사항(94.12.1.개정) 2. 편집과 조사 연구"
제5편_교육기관.연구기관/제6장_불교학술원,5-6-5. 문화유산연구소 규정(2024.12.6.).hwp,"문화유산연구소 규정 (2024.12.6. 제목 개정) 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 문화유산연구소(이하 “연구소”)라 칭하고, 불교학술원 산하기관으로 서울캠퍼스 내에 둔다.(2024.12.6. 개정) 제2조(목적) 본 연구소는 불교문화유산의 가치를 발굴·보존하고 이를 발전시켜 현대화하기 위한 기반 연구와 전문 인력 양성을 목적으로 한다.(2024.2.5. 개정) 제3조(사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 불교문화유산 연구 기반조성 사업(2024.12.6. 개정) 2. 불교건축 연구 3. 사찰건축 설계 4. 불교미술 연구 5. 기타 본 연구소의 목적 달성을 위해 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 운영위원회를 둔다. ② 연구사업을 수행하기 위하여 다음과 같은 연구부를 둔다.(2024.2.5. 개정) 1. 불교미술 연구부 2. 불교건축 연구부 3. 사찰 설계부 4. 불교서지 연구부 ③ <삭제 2024.2.5.> 제5조(기능) ① 불교건축 연구부는 전통사찰의 의미와 가치를 파악하는 연구, 외부 연구용역 수주 및 학제간 연구전반에 관한 업무를 수행한다. ② 사찰 설계부는 전통사찰 및 현대 도심사찰의 전통 계승과 현대화를 구현하는 설계 전반에 관한 업무를 수행한다. ③ 불교미술 연구부는 불교문화유산 및 미술의 보존과 활용을 위한 제반 연구, 외부 연구용역 수주에 관한 업무를 수행한다.(2024.12.6. 개정) ④ 불교서지 연구부는 불교서지 조사연구와 연구용역 수주에 관한 업무를 수행한다. 제6조(임직원) 이 연구소의 임직원은 다음과 같다.(2024.2.5. 개정) 1. 연구소장 1인 2. 부소장 1인 3. 연구부장 및 연구원 약간 인 다만, 필요에 따라 조교 약간 인을 둘 수 있다. 제7조(자격 및"
제5편_교육기관.연구기관/제6장_불교학술원,5-6-6. 종학연구소 규정(2025.2.12).hwp,"종학연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 종학연구소(이하 “연구소”)라 칭하고, 동국대학교 불교학술원 산하기관으로 서울캠퍼스 내에 둔다. 제2조(목적) 본 연구소는 한국불교를 대표하는 대한불교조계종의 전통과 역사, 수행가풍과 정체성 정립 및 지속가능한 불교의 발전과 한국불교 정신문화의 비전 제시를 목적으로 한다. 제3조(사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 간화선 및 묵조선 등 선 수행법 연구 2. 불교수행 연구 및 사업(국내·외 명상, 간화선 세계화, 국제학술대회 등)(2021.9.29. 개정) 3. <삭제 2021.9.29.> 4. 한국선 정리사업 5. 근현대 고승연구사업 6. 대외교류(간화선 중심의 국내·외 네트워크 구축) 7. 한국의 간화선 및 선학 편찬 사업(2021.9.29. 개정) 8. <삭제 2021.9.29.> 9. 조계종 종책 연구 사업 10. 조계종 교육 및 포교, 복지에 대한 연구 11. 생활선 연구(선 심리, 선 상담, 선 치료, 선 문화, 선 예술 등) 12. 비교명상 연구(불교 이외 수행법과 비교) 13. 유관 학문(선과 4차 산업, 선과 치유, 선과 철학, 선과 현대 사회 등) 14. 불교의 정신문화와 물질문화(의식주) 제 2 장 기구 및 임직원 제4조(기구) ① 본 연구소에는 운영위원회와 연구위원회를 둔다. ② 각 전문 분야의 연구를 위하여 다음과 같은 연구부를 둔다. 1. 간화선 세계화 연구부 2. 한국선학 연구부 3. 조계종 종책 연구부 4. 생활선 연구부 제5조(기능) ① 간화선 세계화 연구부는 선 수행법 연구, 간화선 세계화, 간화선 국제학술대회 및 대외교류에 관한 사업을 관장한다. ② 한국선학 연구부는 한국선 정리사업, 근현대 고승연구사업, 한국의 간화선 편찬 및 한국 선학 편찬에 관한 사업을 관장한"
제5편_교육기관.연구기관/제6장_불교학술원,5-6-7. K학술확산연구소 규정(2021.9.29).hwp,"K학술확산연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 K학술확산연구소(이하 “연구소”라 한다)라 칭하고, 불교학술원(이하 “학술원”) 산하기관으로 서울캠퍼스 내에 둔다. 제2조(목적) 연구소는 K학술확산연구소 사업의 시행을 위해 한국학으로서 불교를 글로컬리티의 관점에서 조명하고, 그에 기반한 현재적 응용 가능성의 모색과 미래적 가치의 창출을 목적으로 한다. 제3조(사업) 연구소는 제2조의 목적을 달성하기 위하여 다음 각 호의 사업을 수행한다. 1. 교육 강좌 개발 및 온라인 콘텐츠 제작 2. 강좌 자료집 및 교과서 제작 3. 연구저서 및 백서 출간 4. 국제학술대회 개최 5. 홈페이지 구축과 운영 제 2 장 구성 제4조(기구) ① 연구소의 운영과 중요 사업을 심의하기 위해 운영위원회를 둔다. ② 연구소는 사업의 전문성 확보와 활성화를 위해 다음과 같은 분과를 둔다. 1. 교육 설계 분과 2. 콘텐츠 제작 및 국제화 업무 분과 3. 저술 출판 사업 분과 제5조(기능) ① 교육 설계 분과는 강의 구성 및 방향, 콘셉 등 콘텐츠 코디를 담당한다. ② 콘텐츠 제작 및 국제화 업무 분과는 콘텐츠 및 홈페이지 제작과 해외 학자 섭외 및 국제학술대회의 주최, 영문서 간행 등의 국제화 업무를 담당한다. ③ 저술 출판 사업 분과는 교재 및 가이드북, 보고서와 백서 집필 등을 담당한다. 제6조(구성원) 연구소의 구성원은 다음과 같다. 1. 연구소장 1인 2. 연구부소장 1인 3. 공동연구자 10인 내외 4. 전임연구자 4인 내외 5. 연구보조원 4인 내외 제7조(자격 및 임명) ① 연구소장은 본교 전임교원 중에서 학술원장의 제청으로 총장이 임명한다. ② 연구부소장은 본교 전임교원 중에서 연구소장의 제청으로 학술원장이 위촉한다."
제5편_교육기관.연구기관/제6장_불교학술원,5-6-8. 불교문화연구원 HK플러스사업단 운영 규정(2025.2.12.).hwp,"불교문화연구원 HK플러스사업단 운영 규정 제 1 장 총 칙 제1조(목적) 이 규정은 동국대학교 서울캠퍼스(이하 “본교”라 한다) 불교문화연구원 HK플러스사업(이하 “HK+사업”이라 한다)의 효율적인 운영을 위해 필요한 사항을 규정함을 목적으로 한다. 제2조(용어의 정의) ① ‘HK+사업’은 교육부(한국연구재단)가 인문학 연구기반 구축과 국제적 수준의 연구역량을 구축하기 위해 연구기관을 지원하는 “인문한국플러스(HK+, Humanities Korea Plus)사업”을 말한다. ② ‘HK플러스사업단’(이하 ’사업단’이라 한다)이라 함은 HK+사업을 수행하기 위해 본교에서 구성한 주관연구기관과 참여연구기관의 컨소시엄을 말한다. ③ ‘HK연구사업인력’이라 함은 HK+사업에 참여하는 자로서 다음 각 호와 같다. 1. 사업단장 : 사업단의 총괄책임자로서 주관연구기관의 장 2. 일반연구원 : HK+사업 기준요건에 따라 불교학술원의 연구기관에 소속 또는 겸임된 연구자로서 HK+사업비에서 인건비를 지급받지 않는 자 3. HK교수 : HK+사업을 수행하는 정년트랙 전임교원으로서 HK+사업 기준요건과 본교 교원인사규정에 따라 불교학술원의 연구기관에 소속된 자 4. HK연구교수 : HK+사업을 수행하는 비전임 연구초빙교수로서 HK+사업 기준요건과 본교 비전임교원 인사규정 시행세칙에 따라 불교학술원 불교문화연구원 소속으로 임용되어 HK+사업비로 인건비를 지급받는 자 5. 연구보조원 : HK+사업 수행을 보조하기 위해 HK+사업 기준요건에 의거하여 선발한 석·박사과정 또는 학부의 학생 6. 전담행정직원 : HK+사업의 수행에 필요한 사무를 전담하는 본교 소속의 행정직원 제 2 장 사업단 구성과 운영 제3조(사업단 구성과 설치) ① 사업단은 다음과 같이 구성한다. 1. 주관연구기관 : 불교문화연구원 2. 참여연구기관 : 동국역경원, 전자불전문화콘텐츠연구소 ② 사업단의 효율적인 통합 운영을 위하여 사업단은 본교 불교학술원 산하에 설치한다. 제4조(사업단장) ① 사업단장은"
제5편_교육기관.연구기관/제6장_불교학술원,5-6-9. 선·교·율 실천연구소 규정(2025.2.12.).hwp,"선·교·율 실천연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 선․교․율 실천연구소(이하 “본 연구소”)라 칭하고 동국대학교 건학연구기관인 서울캠퍼스 불교학술원에 둔다.(2025.2.12. 개정) 제2조(목적) 본 연구소는 선․교․율의 실천을 바탕으로 불교결사의 정신을 구현하며 현대불교결사의 연구 및 실천, 그리고 한국불교의 세계화에 기여함을 목적으로 한다. 제3조(사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 선․교․율의 연구에 관한 자료수집 및 조사연구 2. 불교결사에 관한 자료수집 및 조사연구 3. 현대불교결사에 관한 자료수집 및 조사연구 4. 전법교화에 관한 자료수집 및 조사연구 5. 세미나 및 학술강연 등의 개최 6. 학술지 및 도서의 간행 7. 국내외 관련 기관과의 학술 및 사업교류 8. 한국불교의 세계화를 위한 토대 마련 9. 기타 본 연구소의 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 본 연구소에는 연구위원회, 발전위원회, 출판위원회를 둔다. ② 각 전문분야의 연구를 위하여 다음과 같은 연구부를 둔다. 1. 선․교․율연구부 2. 불교결사실천연구부 3. 전법교화연구부 4. 심리상담연구부 제5조(기능) ① 선․교․율연구부는 선․교․율의 진작과 실천을 위한 연구 및 사업을 담당한다. ② 불교결사실천연구부는 한국불교결사의 배경과 사상을 조명하고, 그 사회적 실천을 위한 연구 및 사업을 담당한다. ③ 전법교화연구부는 붓다의 전법사상과 교화활동을 연구하고, 한국불교의 포교진흥 마련을 위한 연구 및 사업을 담당한다. ④ 심리상담연구부는 불교를 통한 심리와 상담의 변화를 위한 연구 및 사업을 담당한다. 제6조(임직원) 본 연구소의 임직원은 다음과 같다. 1. 소 장 1인 2. 부 장 각 1인 3. 연구위원 부별"
제5편_교육기관.연구기관/제8장_미래기술원,5-8-1. 미래기술원규정(2025.9.18.).hwp,"미래기술원 규정 (2021.3.23. 제목 개정) 제1장 총 칙 제1조(명칭 및 소재) 본 원은 동국대학교 미래기술원이라 칭하고, 동국대학교(이하 “본교”) 전략연구기관으로 서울캠퍼스에 둔다.(2021.3.23., 2025.3.27. 개정) 제2조(목적) 미래기술원은 본교 미래기술 분야에서 핵심 연구집단을 구성하여 창의적 연구와 수월성 있는 교육을 주도함으로써 세계적 경쟁력을 확보하는 것을 목적으로 한다.(2021.3.23. 개정) 제3조(사업) 미래기술원은 제2조의 목적을 달성하기 위하여 다음 각 호의 사업을 수행한다.(2021.3.23. 개정) 1. 미래기술 분야의 국제공동연구(2021.3.23. 개정) 2. 미래기술 분야의 기술개발 및 사업화(2021.3.23. 개정) 3. 미래기술 분야의 전문연구인력의 교육 및 양성(2021.3.23. 개정) 4. 세계적인 연구 및 교육기관과의 학술 및 기술 교류 5. 국제학술행사 개최 6. 정기간행물 발간 및 연구결과물 출판 7. 연구기기 공동활용 8. 기타 목적 달성에 필요하다고 인정되는 사업 제2장 조 직 제4조(기구) 미래기술원에는 다음의 기구를 둔다.(2021.3.23. 개정) 1. 미래기술원장 2. 연구센터 3. 각 위원회 4. <삭제 2021.3.23.> 5. <삭제 2025.3.27.> 제5조(임원) ① 미래기술원장은 탁월한 연구성과와 명성이 있는 전임교원 중에서 연구기획본부장의 제청으로 총장이 임명한다.(2011.12.20., 2021.3.23., 2025.3.27. 개정) ② 미래기술원장은 미래기술원을 대표하고 업무를 통할한다.(2021.3.23., 2025.3.27. 개정) ③ 미래기술원장은 소속 교원 및 연구원의 연구업적 추가기준 마련, 경쟁시스템 구축, 차등 보상시스템 설계, 지도학생에 대한 지원 등 미래기술원 자체의 운영체계를 마련하여 시행하여야 한다.(2021.3.23. 개정) ④ 미래기술원장의 업무를 보좌하기 위해 부원장을 두며, 연구센터장이 당연직 부원"
제5편_교육기관.연구기관/제9장_영상문화콘텐츠연구원,5-9-1. 영상문화콘텐츠연구원규정(2025.3.27.).hwp,"영상문화콘텐츠연구원규정 제 1 장 총 칙 제1조(명칭 및 소재)본 연구원은 동국대학교 영상문화콘텐츠연구원(이하 “본 연구원”)라 칭하고, 동국대학교(이하 “본교”) 일반연구기관으로 서울캠퍼스 영상대학원에 둔다.(2008.10.13. 2009.3.1., 2025.3.27. 개정) 제2조(목적) 본 연구원은 동국대학교의 전략적 육성분야인 영상문화콘텐츠관련 연구소를 통합․집중 운영함으로써 연구 및 산학협력의 극대화에 기여함을 목적으로 한다. 제3조(사업) 본 연구원는 제2조의 목적을 달성하기 위하여 다음 각 호의 사업을 수행한다. 1. 문화콘텐츠의 기획 및 마케팅 연구 2. 시나리오 및 원천소스 개발 3. 영화영상제작 및 관련기술 연구 4. 시각특수효과 및 방송콘텐츠 개발 5. 온라인 게임 및 애니메이션 개발 6. 가상현실 및 모바일콘텐츠 개발 7. 디지털 콘텐츠 제작 및 관련기술 연구 8. 디지털미디어의 처리․전송․저장․컨텐츠 보호기술 연구 9. 산․학․연 공동연구 시스템 및 기술연계체제 구축 10. 기술이전 및 사업화 촉진을 통한 산학협력 11. 기타 연구원의 목적달성에 필요한 사업 제 2 장 조 직 제4조(기구) ① 본 연구원에는 연구위원회를 둔다. (2009.8.1. 신설, 2025.3.27. 개정) ② 본 연구원의 사업수행을 위하여 다음과 같은 센터를 둔다.(2009.8.1. 항 변경) 1. <2021.9.29. 삭제> 2. 영상미디어센터 : 크리에이티브를 기반으로 한 콘텐츠 기획 개발, 창작과 관련된 연구와 교육을 담당한다.(2018.10.22. 개정) 3. <2021.9.29. 삭제> 4. <2014.12.31. 삭제> 5. <2018.10.22. 삭제> 6. 문화콘텐츠R&D센터 : 문화콘텐츠의 이론과 방법 연구, 동시대 문화 트렌드 조사 분석, 혁신적인 문화콘텐츠 개발을 담당한다.(2021.9.29. 신설) 7. 공연예술융합연구센터 : 공연산업 관련 분야의 체계적인 연구에 기반하여 공연산업의 효과적 결합 및 실질적 사업"
제6편_부속기관/제11장_대학직장예비군연대,6-11-1. 대학직장예비군연대 운영규정(2014.4.28).hwp,"대학직장예비군연대 운영규정 제 1장 총 칙 제1조(목적) 이 규정은 직제규정 제43조에 의거하여 동국대학교 직장예비군연대(이하 “직장예비군연대”)에 관한 사항을 정한다. 제2조(설치근거) 향토예비군 설치법 제3조 및 동법 시행령 제5조에 의하여 대학총장 직속으로 직장예비군연대를 편성·운영한다. 제3조(직능) 직장예비군연대는 예비군의 효율적인 자원관리와 교육훈련을 위하여 그 조직을 활성화하고 건전한 직장 예비군을 육성하는 기능을 담당한다. 제4조(준용) 이 규정에 규정되지 않은 사항은 국방부 예비군 실무편람 및 수임 군부대의 대학 직장예비군 관리규정에 준한다. 제 2장 구 성 제5조(구성) 직장예비군연대에는 다음과 같이 구성한다. 1. 연대장 : 1명 2. 연대참모 : 1명 3. 직원 및 조교 : 약간명 제6조(자격) ① 연대장은 국방부 예비군지휘관 인사관리 훈령에 의하여 선발된 자 중에서 수임 군부대장이 추천한 자로 보한다. ② 연대참모는 예비역 대위 또는 소령으로 대학총장이 보한다. 제 3장 업 무 제7조(사무분장) 직장예비군연대의 사무분장은 다음 각 호로 한다. 1. 예비군 및 민방위 조직편성 계획 수립 및 추진 2. 예비군 및 민방위 자원관리 3. 예비군 및 민방위 교육훈련 계획 수립 및 추진 4. <2014.4.28 삭제> 5. 기타 병무 업무 등 제8조(운영) ① 대학직장예비군을 육성 지원하기 위하여 방위협의회를 두며, 방위협의회의 설치 및 운영에 관한 사항은 별도로 정한다. ② 예비군연대를 합리적으로 운영하기 위하여 방위협의회와 직장예비군연대가 협의하여 운영한다. 부 칙 제1조(시행일) 이 규정은 2012년 10월 19일부터 시행한다. 부 칙 제1조(시행일) 이 개정 규정은 2014년 4월 28일부터 시행한다."
제6편_부속기관/제11장_대학직장예비군연대,[6-11-2] WISE캠퍼스 직장예비군연대 운영규정 - 2022.04.26.hwp,"WISE캠퍼스 직장예비군연대 운영규정 제 1 장 총 칙 제1조(목적) 이 규정은 WISE캠퍼스 직제규정 제29조에 의거하여 동국대학교 WISE캠퍼스 직장예비군연대(이하 “직장예비군연대”)에 관한 사항을 정한다.(2022.04.26. 개정) 제2조(설치근거) 향토예비군 설치법 제3조 및 동법 시행령 제5조에 의하여 WISE부총장 직속으로 직장예비군연대를 편성·운영한다.(2022.04.26. 개정) 제3조(직능) 직장예비군연대는 예비군의 효율적인 자원관리와 교육훈련을 위하여 그 조직을 활성화하고 건전한 직장 예비군을 육성하는 기능을 담당한다. 제4조(준용) 이 규정에 규정되지 않은 사항은 국방부 예비군 실무편람 및 수임 군부대의 대학 직장예비군 관리규정에 준한다. 제 2 장 구 성 제5조(구성) 직장예비군연대에는 다음과 같이 구성한다. 1. 연대장 : 1명 2. 연대참모 : 1명 3. 직원 및 조교 : 약간명 제6조(자격) ① 연대장은 국방부 예비군지휘관 인사관리 훈령에 의하여 선발된 자 중에서 수임 군부대장이 추천한 자로 보한다. ② 연대참모는 예비역 대위 또는 소령으로 보한다. 제 3 장 업 무 제7조(사무분장) 직장예비군연대의 사무분장은 다음 각 호로 한다. 1. 예비군 및 민방위 조직편성 계획 수립 및 추진 2. 예비군 및 민방위 자원관리 3. 예비군 및 민방위 교육훈련 계획 수립 및 추진 4. 학군단 일반 업무지원 5. 기타 병무 업무 등 제8조(운영) ① 대학직장예비군을 육성 지원하기 위하여 방위협의회를 두며, 방위협의회의 설치 및 운영에 관한 사항은 별도로 정한다. ② 예비군연대를 합리적으로 운영하기 위하여 방위협의회와 직장예비군연대가 협의하여 운영한다. 부 칙(2013.12.11. 제정) 제1조(시행일) 이 규정은 2013년 12월 11일부터 시행한다. 부 칙(2022.04.26. 개정) 제1조(시행일"
제6편_부속기관/제12장_인권센터.장애학생지원센터,6-12-1. 인권센터 규정(2023.8.30.).hwp,"인권센터 규정 (2019.8.21. 제목 개정, 2020.7.2. 전문개정, 2023.6.28. 제목 개정) 제1장 총칙 제1조(목적) 이 규정은 동국대학교(이하 “본 대학교”라고 한다) 구성원의 인권 보호와 권익 향상을 위하여 본 대학교 직제규정 제43조에 의거하여 설치된 본 대학교 인권센터(이하 “센터”라고 한다)의 조직과 운영 등에 관한 사항을 규정함을 목적으로 한다. 제2조(정의) 이 규정에서 사용하는 용어의 뜻은 다음과 같다. 1. “인권”이란 「국가인권위원회법」 제2조 제1호의 인권을 말한다. 2. “성희롱” 이란 「국가인권위원회법」 제2조 제3호 라목의 성희롱을 말한다. 3. “성폭력”이란 「성폭력범죄의 처벌 등에 관한 특례법」 제2조제1항에 규정된 죄에 해당하는 행위를 포함하여, 상대방의 의사에 반하여 강제적·강압적으로 행하여지는 성적 언동을 말한다. 4. “고충민원”이란 본 대학교의 위법·부당한 처분이나 불합리한 제도로 인하여 발생한 구성원에 대한 인권·권익 침해 또는 불편·부담에 관한 민원을 말한다. 5. “직장 내 괴롭힘”이란 「근로기준법」 제76조의2의 직장 내 괴롭힘을 말한다. 6. “인권침해 등”이란 성희롱·성폭력 및 그 밖의 인권·권익침해를 가하거나 불편·부담을 주는 행위 및 직장 내 괴롭힘을 말한다. 7. “피해자”란 인권침해 등의 피해를 입은 사람을 말한다. 8. “가해자”란 인권침해 등의 행위를 한 사람을 말한다. 9. “신고인”이란 인권침해 등에 관하여 인권센터에 신고한 사람을 말한다. 10. “피신고인”이란 신고인에 의하여 가해자로 지목된 사람을 말한다. 11. “당사자”란 피해자와 가해자, 신고인과 피신고인을 말한다. 12. “관계부서”란 인권침해 등의 신고 및 고충민원의 내용과 관련이 있는 부서를 말한다. 13. “본 대학교 구성원”이란 본 대학교의 정관, 학칙 및 인사규정의 적용을 받는 교직원과 학생을 말한다. 제3조(적용범위) 이 규정은 교내·외를 불문하고 본 대학교 구성원이 가해자 또는 피해자로서 관련된 인권"
제6편_부속기관/제12장_인권센터.장애학생지원센터,6-12-2. 장애학생지원센터 규정(2023.6.23.).hwp,"장애학생지원센터 규정 (2019.8.21. 제목 개정, 2020.7.2. 전문개정, 2023.6.23. 제목 및 전문개정) 제1조(목적) 이 규정은 동국대학교(이하 “본 대학교”라고 한다) 학칙 제68조의2(장애학생지원)의 규정에 의거하여 장애학생의 교육 및 대학생활 지원에 관한 제반사항을 규정함을 목적으로 한다. 제2조(정의) 이 규정에서 사용하는 “장애학생”이라 함은 「고등교육법 시행령」 제29조제2항제4호에 의하여 본대학교에 특수교육대상자 특별전형으로 입학한 학생과 「장애인복지법」 제32조 제1항에 의하여 장애인으로 등록된 본교 재학생을 말한다. 다만, WISE캠퍼스 소속 장애학생의 지원에 관한 사항은 별도로 정한다. 제3조(장애학생지원센터) 장애학생의 교육 및 대학생활 지원 업무를 총괄‧담당하기 위하여 장애학생지원센터(이하 “센터”라 한다)를 설치‧운영한다. 제4조(조직과 구성)① 센터는 다음 각 호의 업무를 수행한다. 1. 장애학생의 교수·학습지원에 관한 사항 2. 장애학생의 상담 및 지원 3. 장애학생 시설·설비 확충 및 개선 요구에 관한 사항 4. 장애대학생 교육활동 지원제도(교육지원인력)의 운영에 관한 사항 5. 장애학생특별지원위원회 운영에 관한 사항 6. 장애학생 교육복지의 실태조사에 관한 사항 7. 장애인식 개선을 위한 문화 및 교육에 관한 사항 8. 기타 장애학생 지원에 관한 사항 ② 센터장은 제1항의 임무를 수행함에 있어서 관련부서와의 협조가 필요하다고 판단하는 경우에는 관계부서의 장에게 업무협조를 요청할 수 있다. 이 경우 협조를 요청 받은 부서는 적극 협력하여야 한다. 제5조(조직) ① 센터장은 팀․실장급으로 다음 각 호의 자격을 갖춘 부교수 이상의 교원 또는 5급 이상의 직원으로 보한다. 1. 교육학, 사회복지학, 법학 등 장애인 인권 관련 분야의 학위를 소지한 사람 2. 교육, 보건ㆍ의료, 복지 등 분야의 「자격기본법」에 따른 국가자격을 소지한 사람 3. 장애학생 지원 및 복지 관련 업무에 3년 이상 종사한 경력이 있는"
제6편_부속기관/제12장_인권센터.장애학생지원센터,[6-12-2] WISE캠퍼스 인권센터 규정-2024.05.01..hwp,"WISE캠퍼스 인권센터 규정 제1장 총칙 제1조(목적) 이 규정은 동국대학교 WISE캠퍼스(이하 “본 캠퍼스”) 구성원의 인권을 보호하고 권익을 향상시키기 위하여 동국대학교 WISE캠퍼스 직제규정에 따라 설치된 동국대학교 WISE캠퍼스 인권센터(이하 “본 센터”)의 조직과 운영 등에 관하여 필요한 사항을 규정함을 목적으로 한다.(2022.04.26. 개정) 제2조(정의) 이 규정에서 사용하는 용어의 뜻은 다음과 같다. 1. “인권”이란 동국대학교 WISE캠퍼스 구성원이 가지는 인간으로써의 존엄과 가치 및 자유와 권리를 말한다.(2022.04.26. 개정) 2. “성희롱” 이란 성범죄의 성립 여부와 관계없이 성적 굴욕감, 수치심 또는 혐오감을 일으키는 일체의 행위로써 다음 각 목의 경우를 포함한다. 가. 상대방이 동의하지 않은 성적행동과 요구 등 언어적, 정신적, 물리적인 행위를 통하여 개인의 성적 자율권을 침해하는 행위 나. 성차를 이유로 학업평가, 고용, 인사 등에서 불이익을 주는 행위 및 성차에 기반하여 불공정한 환경을 조성하는 행위 다. 성희롱의 가해자 및 그에 동조하는 자가 정신적인 협박이나 강압 및 다른 수단으로 피해자에게 상당한 피해를 주는 행위 3. “성폭력”이란 「성폭력범죄의 처벌 등에 관한 특례법」 제2조제1항에 규정된 범죄행위를 포함하여, 개인의 자유로운 성적 결정권과 인격권을 침해하는 모든 신체적, 언어적, 심리적 폭력을 말한다. 4. “고충민원”이란 본 캠퍼스에 의한 인권침해 등이 발생할 경우의 민원을 말한다. 5. “인권침해 등”이란 성희롱·성폭력 및 그 밖의 인권침해 또는 권익침해를 가하거나 불편 또는 부담을 주는 행위를 말한다. 6. “피해자”란 인권침해 등을 당한 사람을 말한다. 7. “가해자”란 인권침해 등을 가한 사람을 말한다. 8. “신고인”이란 인권침해 또는 고충민원을 상담소에 신고한 사람을 말한다. 9. “피신고인”이란 신고인에 의하여 가해자로 지목된 사람을 말한다. 10. “당사자”란 피해자, 가해자, 신고인과 피"
